"Number","Experiment","Date","Day","Hour","Transfer","Strain","Media","Temperature","Treatment","Replicate","RF","Rfctrl","Rep","seqRep","lnRF","trDay"
3,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","0",1,500,0,"1","18",6.21460809842219,1
4,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","0",1,500,0,"1","18",6.21460809842219,1
5,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","0",1,500,0,"1","18",6.21460809842219,1
6,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","2",1,500,0,"1","18",6.21460809842219,1
7,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","2",1,500,0,"1","18",6.21460809842219,1
8,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","2",1,500,0,"1","18",6.21460809842219,1
9,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","2",1,500,0,"1","18",6.21460809842219,1
10,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","2",1,500,0,"1","18",6.21460809842219,1
11,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","12",1,500,0,"1","18",6.21460809842219,1
12,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","12",1,500,0,"1","18",6.21460809842219,1
13,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","12",1,500,0,"1","18",6.21460809842219,1
14,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","12",1,500,0,"1","18",6.21460809842219,1
15,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","12",1,500,0,"1","18",6.21460809842219,1
16,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","24",1,500,0,"1","18",6.21460809842219,1
17,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","24",1,500,0,"1","18",6.21460809842219,1
18,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","24",1,500,0,"1","18",6.21460809842219,1
19,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","24",1,500,0,"1","18",6.21460809842219,1
20,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","24",1,500,0,"1","18",6.21460809842219,1
21,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","36",1,500,0,"1","18",6.21460809842219,1
22,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","36",1,500,0,"1","18",6.21460809842219,1
23,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","36",1,91.57,19.14,"1","18",4.28262057820723,1
24,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","36",1,237.12,19.14,"1","18",5.38440331546117,1
25,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","36",1,500,0,"1","18",6.21460809842219,1
26,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","0",2,500,0,"2","18",6.21460809842219,1
27,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","0",2,500,0,"2","18",6.21460809842219,1
28,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","0",2,500,0,"2","18",6.21460809842219,1
29,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","0",2,500,0,"2","18",6.21460809842219,1
30,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","0",2,500,0,"2","18",6.21460809842219,1
31,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","2",2,500,0,"2","18",6.21460809842219,1
32,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","2",2,500,0,"2","18",6.21460809842219,1
33,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","2",2,500,0,"2","18",6.21460809842219,1
34,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","2",2,500,0,"2","18",6.21460809842219,1
35,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","2",2,500,0,"2","18",6.21460809842219,1
36,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","12",2,500,0,"2","18",6.21460809842219,1
37,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","12",2,500,0,"2","18",6.21460809842219,1
38,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","12",2,500,0,"2","18",6.21460809842219,1
39,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","12",2,500,0,"2","18",6.21460809842219,1
40,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","12",2,500,0,"2","18",6.21460809842219,1
41,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","24",2,500,0,"2","18",6.21460809842219,1
42,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","24",2,500,0,"2","18",6.21460809842219,1
43,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","24",2,500,0,"2","18",6.21460809842219,1
44,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","24",2,500,0,"2","18",6.21460809842219,1
45,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","24",2,500,0,"2","18",6.21460809842219,1
46,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","36",2,500,0,"2","18",6.21460809842219,1
47,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","36",2,500,0,"2","18",6.21460809842219,1
48,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","36",2,74.47,19.14,"2","18",4.01331525691002,1
49,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","36",2,488.23,19.14,"2","18",6.15079464769086,1
50,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","36",2,500,0,"2","18",6.21460809842219,1
51,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","0",3,500,0,"3","18",6.21460809842219,1
52,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","0",3,500,0,"3","18",6.21460809842219,1
53,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","0",3,500,0,"3","18",6.21460809842219,1
54,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","0",3,500,0,"3","18",6.21460809842219,1
55,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","0",3,500,0,"3","18",6.21460809842219,1
56,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","2",3,500,0,"3","18",6.21460809842219,1
57,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","2",3,500,0,"3","18",6.21460809842219,1
58,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","2",3,500,0,"3","18",6.21460809842219,1
59,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","2",3,500,0,"3","18",6.21460809842219,1
60,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","2",3,500,0,"3","18",6.21460809842219,1
61,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","12",3,500,0,"3","18",6.21460809842219,1
62,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","12",3,500,0,"3","18",6.21460809842219,1
63,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","12",3,500,0,"3","18",6.21460809842219,1
64,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","12",3,500,0,"3","18",6.21460809842219,1
65,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","12",3,500,0,"3","18",6.21460809842219,1
66,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","24",3,500,0,"3","18",6.21460809842219,1
67,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","24",3,500,0,"3","18",6.21460809842219,1
68,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","24",3,500,0,"3","18",6.21460809842219,1
69,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","24",3,500,0,"3","18",6.21460809842219,1
70,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","24",3,500,0,"3","18",6.21460809842219,1
71,"salinity",2015-02-12,80,0,18,"156-4","ASW","21","36",3,500,0,"3","18",6.21460809842219,1
72,"salinity",2015-02-12,80,0,18,"167-7","ASW","21","36",3,500,0,"3","18",6.21460809842219,1
73,"salinity",2015-02-12,80,0,18,"168-16","ASW","21","36",3,188.8,19.14,"3","18",5.13379643437959,1
74,"salinity",2015-02-12,80,0,18,"169-30","ASW","21","36",3,348.81,19.14,"3","18",5.79809215412694,1
75,"salinity",2015-02-12,80,0,18,"164-11","ASW","21","36",3,500,0,"3","18",6.21460809842219,1
1,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","0",1,840.65,16.99,"1","18",6.71375782339863,2
2,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","0",1,907.75,16.99,"1","18",6.79207503091746,2
3,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","0",1,866.27,16.99,"1","18",6.74438893170379,2
4,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","0",1,885.4,16.99,"1","18",6.76666395336851,2
5,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","0",1,1202.66,16.99,"1","18",7.07806329463428,2
6,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","2",1,1113.42,16.92,"1","18",6.99987856785794,2
7,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","2",1,828.47,16.92,"1","18",6.69894599935108,2
8,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","2",1,623.23,16.92,"1","18",6.40739140642674,2
9,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","2",1,802.87,16.92,"1","18",6.66689317717425,2
10,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","2",1,1052.74,16.92,"1","18",6.94294866255024,2
11,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","12",1,842.8,17.11,"1","18",6.71621940041387,2
12,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","12",1,1025.06,17.11,"1","18",6.91567384422643,2
13,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","12",1,801.51,17.11,"1","18",6.66491909432219,2
14,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","12",1,900.49,17.11,"1","18",6.78375545910537,2
15,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","12",1,736.45,17.11,"1","18",6.57833412494762,2
16,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","24",1,734.77,19.21,"1","18",6.57306545292301,2
17,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","24",1,1062.79,19.21,"1","18",6.95041238864812,2
18,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","24",1,519.41,19.21,"1","18",6.21500801844352,2
19,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","24",1,738.2,19.21,"1","18",6.57784744941848,2
20,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","24",1,889.54,19.21,"1","18",6.76887245007347,2
21,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","36",1,799.76,19.43,"1","18",6.65971690713491,2
22,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","36",1,963.51,19.43,"1","18",6.85021090831749,2
23,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","36",1,85.03,19.43,"1","18",4.18357569595004,2
24,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","36",1,222.46,19.43,"1","18",5.31335375137415,2
25,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","36",1,886.76,19.43,"1","18",6.76541952719942,2
26,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","0",2,901.02,16.99,"2","18",6.78449099871339,2
27,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","0",2,900.25,16.99,"2","18",6.78361960799798,2
28,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","0",2,720.99,16.99,"2","18",6.55677835615804,2
29,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","0",2,854.43,16.99,"2","18",6.73034961934178,2
30,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","0",2,1244.96,16.99,"2","18",7.11311767844124,2
31,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","2",2,904.17,16.92,"2","18",6.78812679152661,2
32,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","2",2,1036.08,16.92,"2","18",6.92673403757992,2
33,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","2",2,531.62,16.92,"2","18",6.24358420665871,2
34,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","2",2,823.89,16.92,"2","18",6.69328649285776,2
35,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","2",2,1013.81,16.92,"2","18",6.90464043288195,2
36,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","12",2,794.96,17.11,"2","18",6.65653370353313,2
37,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","12",2,993.99,17.11,"2","18",6.88436381952477,2
38,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","12",2,850.14,17.11,"2","18",6.7250696559241,2
39,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","12",2,824.25,17.11,"2","18",6.6934971352559,2
40,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","12",2,556.33,17.11,"2","18",6.29012365089834,2
41,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","24",2,871.34,19.21,"2","18",6.74773909734947,2
42,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","24",2,1149.86,19.21,"2","18",7.030547967569,2
43,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","24",2,460.46,19.21,"2","18",6.08961160824751,2
44,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","24",2,867.34,19.21,"2","18",6.74303392592916,2
45,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","24",2,1105.85,19.21,"2","18",6.99084564551424,2
46,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","36",2,614.71,19.43,"2","18",6.38903188308901,2
47,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","36",2,813.68,19.43,"2","18",6.67739827314963,2
48,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","36",2,77.51,19.43,"2","18",4.06182137051654,2
49,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","36",2,324.2,19.43,"2","18",5.71955739377156,2
50,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","36",2,964.25,19.43,"2","18",6.85099443316037,2
51,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","0",3,691.78,16.99,"3","18",6.51440153135632,2
52,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","0",3,915.67,16.99,"3","18",6.80092702004928,2
53,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","0",3,772.47,16.99,"3","18",6.62735330882765,2
54,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","0",3,895.63,16.99,"3","18",6.77837525748009,2
55,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","0",3,1214.74,16.99,"3","18",7.08820007576323,2
56,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","2",3,899.02,16.92,"3","18",6.78230542826472,2
57,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","2",3,1271.2,16.92,"3","18",7.13431698175482,2
58,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","2",3,654.18,16.92,"3","18",6.4571777355615,2
59,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","2",3,772.33,16.92,"3","18",6.62726064821033,2
60,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","2",3,1306.24,16.92,"3","18",7.16187022658997,2
61,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","12",3,914.98,17.11,"3","18",6.80002529167558,2
62,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","12",3,1045.02,17.11,"3","18",6.93528289354437,2
63,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","12",3,778.57,17.11,"3","18",6.63523764305013,2
64,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","12",3,807.78,17.11,"3","18",6.67288068729222,2
65,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","12",3,844.6,17.11,"3","18",6.71839702258605,2
66,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","24",3,718.63,19.21,"3","18",6.5502514201598,2
67,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","24",3,888.63,19.21,"3","18",6.76782632266093,2
68,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","24",3,474.62,19.21,"3","18",6.12119811210616,2
69,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","24",3,828.14,19.21,"3","18",6.69571238673883,2
70,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","24",3,1270.47,19.21,"3","18",7.13190632260549,2
71,"salinity",2015-02-13,81,24,18,"156-4","ASW","21","36",3,851.79,19.43,"3","18",6.72426503954458,2
72,"salinity",2015-02-13,81,24,18,"167-7","ASW","21","36",3,896.86,19.43,"3","18",6.77699718007829,2
73,"salinity",2015-02-13,81,24,18,"168-16","ASW","21","36",3,191.63,19.43,"3","18",5.14865659199363,2
74,"salinity",2015-02-13,81,24,18,"169-30","ASW","21","36",3,401.46,19.43,"3","18",5.94549913955435,2
75,"salinity",2015-02-13,81,24,18,"164-11","ASW","21","36",3,1133.45,19.43,"3","18",7.01573037364744,2
1,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","0",1,2180.45,17.13,"1","18",7.67939935768284,3
2,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","0",1,2068.44,17.13,"1","18",7.62623389243355,3
3,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","0",1,1146.51,17.13,"1","18",7.02942408856414,3
4,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","0",1,2370.98,17.13,"1","18",7.76380756446453,3
5,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","0",1,2740.17,17.13,"1","18",7.90950418224637,3
6,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","2",1,2026.06,18.4,"1","18",7.60472514376575,3
7,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","2",1,1953.29,18.4,"1","18",7.56780575630278,3
8,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","2",1,812.73,18.4,"1","18",6.67749899203072,3
9,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","2",1,1210.8,18.4,"1","18",7.08372336180392,3
10,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","2",1,2357.06,18.4,"1","18",7.75733339475271,3
11,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","12",1,978.39,17.06,"1","18",6.86831774232434,3
12,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","12",1,2434.13,17.06,"1","18",7.79031134180665,3
13,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","12",1,1304.61,17.06,"1","18",7.16049646673529,3
14,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","12",1,1320.99,17.06,"1","18",7.17313806006413,3
15,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","12",1,1556.51,17.06,"1","18",7.33918048875983,3
16,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","24",1,1021.38,19.46,"1","18",6.90967343813804,3
17,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","24",1,1440.77,19.46,"1","18",7.2593342605325,3
18,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","24",1,449.27,19.46,"1","18",6.06334325057339,3
19,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","24",1,1349.13,19.46,"1","18",7.19268607012811,3
20,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","24",1,1379.59,19.46,"1","18",7.21533556239713,3
21,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","36",1,1076.97,20.05,"1","18",6.96311429710241,3
22,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","36",1,1445.83,20.05,"1","18",7.26247431137235,3
23,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","36",1,81.2,20.05,"1","18",4.11332986213318,3
24,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","36",1,191.76,20.05,"1","18",5.14580700732571,3
25,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","36",1,1385.13,20.05,"1","18",7.21896831396028,3
26,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","0",2,2398.52,17.13,"2","18",7.77543962979771,3
27,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","0",2,2047.01,17.13,"2","18",7.61573195698808,3
28,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","0",2,1158.17,17.13,"2","18",7.03969540621517,3
29,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","0",2,1525.71,17.13,"2","18",7.31892409000698,3
30,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","0",2,2913.68,17.13,"2","18",7.9712756526007,3
31,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","2",2,1527.74,18.4,"2","18",7.31942774816629,3
32,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","2",2,2332.25,18.4,"2","18",7.7466680828349,3
33,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","2",2,757.26,18.4,"2","18",6.60510845780498,3
34,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","2",2,1235.52,18.4,"2","18",7.10424269124899,3
35,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","2",2,2202.27,18.4,"2","18",7.68885381128366,3
36,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","12",2,1832.09,17.06,"2","18",7.50385727548797,3
37,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","12",2,2457.75,17.06,"2","18",7.80003606519582,3
38,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","12",2,1488,17.06,"2","18",7.29365693119036,3
39,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","12",2,1631.93,17.06,"2","18",7.38700973706079,3
40,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","12",2,1128.05,17.06,"2","18",7.01300678869903,3
41,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","24",2,1144,19.46,"2","18",7.02512934213178,3
42,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","24",2,1512.03,19.46,"2","18",7.30825474533946,3
43,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","24",2,524.71,19.46,"2","18",6.22505335628373,3
44,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","24",2,1381.13,19.46,"2","18",7.21646716660341,3
45,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","24",2,2010.46,19.46,"2","18",7.5963923040642,3
46,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","36",2,779.62,20.05,"2","18",6.63275248368743,3
47,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","36",2,1371.88,20.05,"2","18",7.20921450905205,3
48,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","36",2,66.09,20.05,"2","18",3.82951058385368,3
49,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","36",2,245.04,20.05,"2","18",5.41605595677229,3
50,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","36",2,1113.6,20.05,"2","18",6.99718456380856,3
51,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","0",3,1866.23,17.13,"3","18",7.52245431321294,3
52,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","0",3,1618.62,17.13,"3","18",7.37868972488361,3
53,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","0",3,1189.42,17.13,"3","18",7.0667143798017,3
54,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","0",3,1562.56,17.13,"3","18",7.34305746776092,3
55,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","0",3,3204.23,17.13,"3","18",8.06686669139605,3
56,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","2",3,1526.39,18.4,"3","18",7.31853291724618,3
57,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","2",3,2493.83,18.4,"3","18",7.81416939728594,3
58,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","2",3,1038.97,18.4,"3","18",6.92811657372401,3
59,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","2",3,937.91,18.4,"3","18",6.82384091946104,3
60,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","2",3,2382.91,18.4,"3","18",7.76832609129892,3
61,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","12",3,1544.32,17.06,"3","18",7.33123055922492,3
62,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","12",3,2249.2,17.06,"3","18",7.71071604554847,3
63,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","12",3,1324.47,17.06,"3","18",7.17580335991793,3
64,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","12",3,1673.67,17.06,"3","18",7.41252862460616,3
65,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","12",3,1561.65,17.06,"3","18",7.34251378194614,3
66,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","24",3,1002.8,19.46,"3","18",6.89095494030379,3
67,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","24",3,1343.37,19.46,"3","18",7.18834475835568,3
68,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","24",3,453.37,19.46,"3","18",6.07283713932371,3
69,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","24",3,1339.12,19.46,"3","18",7.18512940664451,3
70,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","24",3,1750.81,19.46,"3","18",7.45665673000036,3
71,"salinity",2015-02-14,82,48,18,"156-4","ASW","21","36",3,907.72,20.05,"3","18",6.78860005230212,3
72,"salinity",2015-02-14,82,48,18,"167-7","ASW","21","36",3,1406.51,20.05,"3","18",7.23450901501833,3
73,"salinity",2015-02-14,82,48,18,"168-16","ASW","21","36",3,134.19,20.05,"3","18",4.73742576510856,3
74,"salinity",2015-02-14,82,48,18,"169-30","ASW","21","36",3,217.84,20.05,"3","18",5.28720586179332,3
75,"salinity",2015-02-14,82,48,18,"164-11","ASW","21","36",3,1258.62,20.05,"3","18",7.12171276731607,3
1,"salinity",2015-02-15,83,72,18,"156-4","ASW","21","0",1,5620.02,18.67,"1","18",8.63076291909876,4
2,"salinity",2015-02-15,83,72,18,"167-7","ASW","21","0",1,4935.47,18.67,"1","18",8.50041319137622,4
3,"salinity",2015-02-15,83,72,18,"168-16","ASW","21","0",1,2232.92,18.67,"1","18",7.70266902468969,4
4,"salinity",2015-02-15,83,72,18,"169-30","ASW","21","0",1,5281.63,18.67,"1","18",8.56844888509689,4
5,"salinity",2015-02-15,83,72,18,"164-11","ASW","21","0",1,6508.71,18.67,"1","18",8.77802397300734,4
6,"salinity",2015-02-15,83,72,18,"156-4","ASW","21","2",1,4069.06,17.99,"1","18",8.30673632273743,4
7,"salinity",2015-02-15,83,72,18,"167-7","ASW","21","2",1,3875.96,17.99,"1","18",8.25789641738567,4
8,"salinity",2015-02-15,83,72,18,"168-16","ASW","21","2",1,1371.96,17.99,"1","18",7.21079629665364,4
9,"salinity",2015-02-15,83,72,18,"169-30","ASW","21","2",1,2090.33,17.99,"1","18",7.63643368258174,4
10,"salinity",2015-02-15,83,72,18,"164-11","ASW","21","2",1,4557.54,17.99,"1","18",8.42058316718006,4
11,"salinity",2015-02-15,83,72,18,"156-4","ASW","21","12",1,1675.42,17.48,"1","18",7.4133311468619,4
12,"salinity",2015-02-15,83,72,18,"167-7","ASW","21","12",1,6623.2,17.48,"1","18",8.79569121934247,4
13,"salinity",2015-02-15,83,72,18,"168-16","ASW","21","12",1,1816.47,17.48,"1","18",7.49498067529139,4
14,"salinity",2015-02-15,83,72,18,"169-30","ASW","21","12",1,2440.23,17.48,"1","18",7.79265853761466,4
15,"salinity",2015-02-15,83,72,18,"164-11","ASW","21","12",1,3319.86,17.48,"1","18",8.1023986996273,4
16,"salinity",2015-02-15,83,72,18,"156-4","ASW","21","24",1,2032.83,19.55,"1","18",7.60752051184366,4
17,"salinity",2015-02-15,83,72,18,"167-7","ASW","21","24",1,2700.95,19.55,"1","18",7.89409432516746,4
18,"salinity",2015-02-15,83,72,18,"168-16","ASW","21","24",1,492.41,19.55,"1","18",6.15879936159361,4
19,"salinity",2015-02-15,83,72,18,"169-30","ASW","21","24",1,2044.78,19.55,"1","18",7.61343855333781,4
20,"salinity",2015-02-15,83,72,18,"164-11","ASW","21","24",1,2192.98,19.55,"1","18",7.68406184379106,4
